image_id,fold,image_path,mask_path,split
501,,fusai_train/train/unlabelled/image/train_ul_501.png,infers_fusai_pseudo/infers/train_ul_501.png,2.0
503,,fusai_train/train/unlabelled/image/train_ul_503.png,infers_fusai_pseudo/infers/train_ul_503.png,1.0
504,,fusai_train/train/unlabelled/image/train_ul_504.png,infers_fusai_pseudo/infers/train_ul_504.png,5.0
505,,fusai_train/train/unlabelled/image/train_ul_505.png,infers_fusai_pseudo/infers/train_ul_505.png,4.0
506,,fusai_train/train/unlabelled/image/train_ul_506.png,infers_fusai_pseudo/infers/train_ul_506.png,5.0
512,,fusai_train/train/unlabelled/image/train_ul_512.png,infers_fusai_pseudo/infers/train_ul_512.png,2.0
513,,fusai_train/train/unlabelled/image/train_ul_513.png,infers_fusai_pseudo/infers/train_ul_513.png,2.0
514,,fusai_train/train/unlabelled/image/train_ul_514.png,infers_fusai_pseudo/infers/train_ul_514.png,3.0
515,,fusai_train/train/unlabelled/image/train_ul_515.png,infers_fusai_pseudo/infers/train_ul_515.png,5.0
517,,fusai_train/train/unlabelled/image/train_ul_517.png,infers_fusai_pseudo/infers/train_ul_517.png,5.0
518,,fusai_train/train/unlabelled/image/train_ul_518.png,infers_fusai_pseudo/infers/train_ul_518.png,1.0
521,,fusai_train/train/unlabelled/image/train_ul_521.png,infers_fusai_pseudo/infers/train_ul_521.png,4.0
524,,fusai_train/train/unlabelled/image/train_ul_524.png,infers_fusai_pseudo/infers/train_ul_524.png,3.0
527,,fusai_train/train/unlabelled/image/train_ul_527.png,infers_fusai_pseudo/infers/train_ul_527.png,1.0
529,,fusai_train/train/unlabelled/image/train_ul_529.png,infers_fusai_pseudo/infers/train_ul_529.png,2.0
530,,fusai_train/train/unlabelled/image/train_ul_530.png,infers_fusai_pseudo/infers/train_ul_530.png,2.0
532,,fusai_train/train/unlabelled/image/train_ul_532.png,infers_fusai_pseudo/infers/train_ul_532.png,5.0
534,,fusai_train/train/unlabelled/image/train_ul_534.png,infers_fusai_pseudo/infers/train_ul_534.png,4.0
535,,fusai_train/train/unlabelled/image/train_ul_535.png,infers_fusai_pseudo/infers/train_ul_535.png,2.0
537,,fusai_train/train/unlabelled/image/train_ul_537.png,infers_fusai_pseudo/infers/train_ul_537.png,4.0
538,,fusai_train/train/unlabelled/image/train_ul_538.png,infers_fusai_pseudo/infers/train_ul_538.png,2.0
539,,fusai_train/train/unlabelled/image/train_ul_539.png,infers_fusai_pseudo/infers/train_ul_539.png,3.0
541,,fusai_train/train/unlabelled/image/train_ul_541.png,infers_fusai_pseudo/infers/train_ul_541.png,1.0
542,,fusai_train/train/unlabelled/image/train_ul_542.png,infers_fusai_pseudo/infers/train_ul_542.png,5.0
545,,fusai_train/train/unlabelled/image/train_ul_545.png,infers_fusai_pseudo/infers/train_ul_545.png,2.0
548,,fusai_train/train/unlabelled/image/train_ul_548.png,infers_fusai_pseudo/infers/train_ul_548.png,3.0
551,,fusai_train/train/unlabelled/image/train_ul_551.png,infers_fusai_pseudo/infers/train_ul_551.png,1.0
552,,fusai_train/train/unlabelled/image/train_ul_552.png,infers_fusai_pseudo/infers/train_ul_552.png,1.0
553,,fusai_train/train/unlabelled/image/train_ul_553.png,infers_fusai_pseudo/infers/train_ul_553.png,4.0
556,,fusai_train/train/unlabelled/image/train_ul_556.png,infers_fusai_pseudo/infers/train_ul_556.png,1.0
557,,fusai_train/train/unlabelled/image/train_ul_557.png,infers_fusai_pseudo/infers/train_ul_557.png,4.0
559,,fusai_train/train/unlabelled/image/train_ul_559.png,infers_fusai_pseudo/infers/train_ul_559.png,3.0
560,,fusai_train/train/unlabelled/image/train_ul_560.png,infers_fusai_pseudo/infers/train_ul_560.png,4.0
562,,fusai_train/train/unlabelled/image/train_ul_562.png,infers_fusai_pseudo/infers/train_ul_562.png,2.0
566,,fusai_train/train/unlabelled/image/train_ul_566.png,infers_fusai_pseudo/infers/train_ul_566.png,2.0
567,,fusai_train/train/unlabelled/image/train_ul_567.png,infers_fusai_pseudo/infers/train_ul_567.png,2.0
568,,fusai_train/train/unlabelled/image/train_ul_568.png,infers_fusai_pseudo/infers/train_ul_568.png,4.0
570,,fusai_train/train/unlabelled/image/train_ul_570.png,infers_fusai_pseudo/infers/train_ul_570.png,2.0
571,,fusai_train/train/unlabelled/image/train_ul_571.png,infers_fusai_pseudo/infers/train_ul_571.png,3.0
572,,fusai_train/train/unlabelled/image/train_ul_572.png,infers_fusai_pseudo/infers/train_ul_572.png,2.0
573,,fusai_train/train/unlabelled/image/train_ul_573.png,infers_fusai_pseudo/infers/train_ul_573.png,5.0
575,,fusai_train/train/unlabelled/image/train_ul_575.png,infers_fusai_pseudo/infers/train_ul_575.png,5.0
576,,fusai_train/train/unlabelled/image/train_ul_576.png,infers_fusai_pseudo/infers/train_ul_576.png,4.0
579,,fusai_train/train/unlabelled/image/train_ul_579.png,infers_fusai_pseudo/infers/train_ul_579.png,3.0
580,,fusai_train/train/unlabelled/image/train_ul_580.png,infers_fusai_pseudo/infers/train_ul_580.png,3.0
581,,fusai_train/train/unlabelled/image/train_ul_581.png,infers_fusai_pseudo/infers/train_ul_581.png,2.0
582,,fusai_train/train/unlabelled/image/train_ul_582.png,infers_fusai_pseudo/infers/train_ul_582.png,3.0
588,,fusai_train/train/unlabelled/image/train_ul_588.png,infers_fusai_pseudo/infers/train_ul_588.png,5.0
589,,fusai_train/train/unlabelled/image/train_ul_589.png,infers_fusai_pseudo/infers/train_ul_589.png,3.0
593,,fusai_train/train/unlabelled/image/train_ul_593.png,infers_fusai_pseudo/infers/train_ul_593.png,1.0
594,,fusai_train/train/unlabelled/image/train_ul_594.png,infers_fusai_pseudo/infers/train_ul_594.png,1.0
595,,fusai_train/train/unlabelled/image/train_ul_595.png,infers_fusai_pseudo/infers/train_ul_595.png,3.0
599,,fusai_train/train/unlabelled/image/train_ul_599.png,infers_fusai_pseudo/infers/train_ul_599.png,3.0
600,,fusai_train/train/unlabelled/image/train_ul_600.png,infers_fusai_pseudo/infers/train_ul_600.png,3.0
601,,fusai_train/train/unlabelled/image/train_ul_601.png,infers_fusai_pseudo/infers/train_ul_601.png,3.0
602,,fusai_train/train/unlabelled/image/train_ul_602.png,infers_fusai_pseudo/infers/train_ul_602.png,4.0
609,,fusai_train/train/unlabelled/image/train_ul_609.png,infers_fusai_pseudo/infers/train_ul_609.png,5.0
611,,fusai_train/train/unlabelled/image/train_ul_611.png,infers_fusai_pseudo/infers/train_ul_611.png,2.0
613,,fusai_train/train/unlabelled/image/train_ul_613.png,infers_fusai_pseudo/infers/train_ul_613.png,3.0
614,,fusai_train/train/unlabelled/image/train_ul_614.png,infers_fusai_pseudo/infers/train_ul_614.png,5.0
616,,fusai_train/train/unlabelled/image/train_ul_616.png,infers_fusai_pseudo/infers/train_ul_616.png,3.0
617,,fusai_train/train/unlabelled/image/train_ul_617.png,infers_fusai_pseudo/infers/train_ul_617.png,3.0
622,,fusai_train/train/unlabelled/image/train_ul_622.png,infers_fusai_pseudo/infers/train_ul_622.png,3.0
625,,fusai_train/train/unlabelled/image/train_ul_625.png,infers_fusai_pseudo/infers/train_ul_625.png,3.0
627,,fusai_train/train/unlabelled/image/train_ul_627.png,infers_fusai_pseudo/infers/train_ul_627.png,4.0
629,,fusai_train/train/unlabelled/image/train_ul_629.png,infers_fusai_pseudo/infers/train_ul_629.png,3.0
630,,fusai_train/train/unlabelled/image/train_ul_630.png,infers_fusai_pseudo/infers/train_ul_630.png,3.0
631,,fusai_train/train/unlabelled/image/train_ul_631.png,infers_fusai_pseudo/infers/train_ul_631.png,2.0
632,,fusai_train/train/unlabelled/image/train_ul_632.png,infers_fusai_pseudo/infers/train_ul_632.png,2.0
634,,fusai_train/train/unlabelled/image/train_ul_634.png,infers_fusai_pseudo/infers/train_ul_634.png,4.0
635,,fusai_train/train/unlabelled/image/train_ul_635.png,infers_fusai_pseudo/infers/train_ul_635.png,2.0
636,,fusai_train/train/unlabelled/image/train_ul_636.png,infers_fusai_pseudo/infers/train_ul_636.png,1.0
637,,fusai_train/train/unlabelled/image/train_ul_637.png,infers_fusai_pseudo/infers/train_ul_637.png,1.0
638,,fusai_train/train/unlabelled/image/train_ul_638.png,infers_fusai_pseudo/infers/train_ul_638.png,2.0
640,,fusai_train/train/unlabelled/image/train_ul_640.png,infers_fusai_pseudo/infers/train_ul_640.png,4.0
641,,fusai_train/train/unlabelled/image/train_ul_641.png,infers_fusai_pseudo/infers/train_ul_641.png,4.0
642,,fusai_train/train/unlabelled/image/train_ul_642.png,infers_fusai_pseudo/infers/train_ul_642.png,3.0
644,,fusai_train/train/unlabelled/image/train_ul_644.png,infers_fusai_pseudo/infers/train_ul_644.png,2.0
647,,fusai_train/train/unlabelled/image/train_ul_647.png,infers_fusai_pseudo/infers/train_ul_647.png,3.0
651,,fusai_train/train/unlabelled/image/train_ul_651.png,infers_fusai_pseudo/infers/train_ul_651.png,4.0
653,,fusai_train/train/unlabelled/image/train_ul_653.png,infers_fusai_pseudo/infers/train_ul_653.png,1.0
654,,fusai_train/train/unlabelled/image/train_ul_654.png,infers_fusai_pseudo/infers/train_ul_654.png,4.0
655,,fusai_train/train/unlabelled/image/train_ul_655.png,infers_fusai_pseudo/infers/train_ul_655.png,2.0
659,,fusai_train/train/unlabelled/image/train_ul_659.png,infers_fusai_pseudo/infers/train_ul_659.png,4.0
661,,fusai_train/train/unlabelled/image/train_ul_661.png,infers_fusai_pseudo/infers/train_ul_661.png,4.0
663,,fusai_train/train/unlabelled/image/train_ul_663.png,infers_fusai_pseudo/infers/train_ul_663.png,1.0
664,,fusai_train/train/unlabelled/image/train_ul_664.png,infers_fusai_pseudo/infers/train_ul_664.png,2.0
666,,fusai_train/train/unlabelled/image/train_ul_666.png,infers_fusai_pseudo/infers/train_ul_666.png,4.0
668,,fusai_train/train/unlabelled/image/train_ul_668.png,infers_fusai_pseudo/infers/train_ul_668.png,3.0
669,,fusai_train/train/unlabelled/image/train_ul_669.png,infers_fusai_pseudo/infers/train_ul_669.png,5.0
670,,fusai_train/train/unlabelled/image/train_ul_670.png,infers_fusai_pseudo/infers/train_ul_670.png,3.0
672,,fusai_train/train/unlabelled/image/train_ul_672.png,infers_fusai_pseudo/infers/train_ul_672.png,3.0
673,,fusai_train/train/unlabelled/image/train_ul_673.png,infers_fusai_pseudo/infers/train_ul_673.png,3.0
675,,fusai_train/train/unlabelled/image/train_ul_675.png,infers_fusai_pseudo/infers/train_ul_675.png,1.0
676,,fusai_train/train/unlabelled/image/train_ul_676.png,infers_fusai_pseudo/infers/train_ul_676.png,1.0
681,,fusai_train/train/unlabelled/image/train_ul_681.png,infers_fusai_pseudo/infers/train_ul_681.png,2.0
685,,fusai_train/train/unlabelled/image/train_ul_685.png,infers_fusai_pseudo/infers/train_ul_685.png,3.0
686,,fusai_train/train/unlabelled/image/train_ul_686.png,infers_fusai_pseudo/infers/train_ul_686.png,3.0
689,,fusai_train/train/unlabelled/image/train_ul_689.png,infers_fusai_pseudo/infers/train_ul_689.png,5.0
692,,fusai_train/train/unlabelled/image/train_ul_692.png,infers_fusai_pseudo/infers/train_ul_692.png,1.0
693,,fusai_train/train/unlabelled/image/train_ul_693.png,infers_fusai_pseudo/infers/train_ul_693.png,5.0
694,,fusai_train/train/unlabelled/image/train_ul_694.png,infers_fusai_pseudo/infers/train_ul_694.png,1.0
697,,fusai_train/train/unlabelled/image/train_ul_697.png,infers_fusai_pseudo/infers/train_ul_697.png,2.0
698,,fusai_train/train/unlabelled/image/train_ul_698.png,infers_fusai_pseudo/infers/train_ul_698.png,5.0
699,,fusai_train/train/unlabelled/image/train_ul_699.png,infers_fusai_pseudo/infers/train_ul_699.png,1.0
701,,fusai_train/train/unlabelled/image/train_ul_701.png,infers_fusai_pseudo/infers/train_ul_701.png,2.0
703,,fusai_train/train/unlabelled/image/train_ul_703.png,infers_fusai_pseudo/infers/train_ul_703.png,1.0
704,,fusai_train/train/unlabelled/image/train_ul_704.png,infers_fusai_pseudo/infers/train_ul_704.png,2.0
706,,fusai_train/train/unlabelled/image/train_ul_706.png,infers_fusai_pseudo/infers/train_ul_706.png,3.0
707,,fusai_train/train/unlabelled/image/train_ul_707.png,infers_fusai_pseudo/infers/train_ul_707.png,2.0
708,,fusai_train/train/unlabelled/image/train_ul_708.png,infers_fusai_pseudo/infers/train_ul_708.png,1.0
714,,fusai_train/train/unlabelled/image/train_ul_714.png,infers_fusai_pseudo/infers/train_ul_714.png,3.0
715,,fusai_train/train/unlabelled/image/train_ul_715.png,infers_fusai_pseudo/infers/train_ul_715.png,3.0
717,,fusai_train/train/unlabelled/image/train_ul_717.png,infers_fusai_pseudo/infers/train_ul_717.png,1.0
718,,fusai_train/train/unlabelled/image/train_ul_718.png,infers_fusai_pseudo/infers/train_ul_718.png,3.0
722,,fusai_train/train/unlabelled/image/train_ul_722.png,infers_fusai_pseudo/infers/train_ul_722.png,1.0
724,,fusai_train/train/unlabelled/image/train_ul_724.png,infers_fusai_pseudo/infers/train_ul_724.png,1.0
726,,fusai_train/train/unlabelled/image/train_ul_726.png,infers_fusai_pseudo/infers/train_ul_726.png,4.0
727,,fusai_train/train/unlabelled/image/train_ul_727.png,infers_fusai_pseudo/infers/train_ul_727.png,1.0
728,,fusai_train/train/unlabelled/image/train_ul_728.png,infers_fusai_pseudo/infers/train_ul_728.png,2.0
731,,fusai_train/train/unlabelled/image/train_ul_731.png,infers_fusai_pseudo/infers/train_ul_731.png,5.0
733,,fusai_train/train/unlabelled/image/train_ul_733.png,infers_fusai_pseudo/infers/train_ul_733.png,1.0
735,,fusai_train/train/unlabelled/image/train_ul_735.png,infers_fusai_pseudo/infers/train_ul_735.png,4.0
738,,fusai_train/train/unlabelled/image/train_ul_738.png,infers_fusai_pseudo/infers/train_ul_738.png,1.0
740,,fusai_train/train/unlabelled/image/train_ul_740.png,infers_fusai_pseudo/infers/train_ul_740.png,1.0
742,,fusai_train/train/unlabelled/image/train_ul_742.png,infers_fusai_pseudo/infers/train_ul_742.png,1.0
743,,fusai_train/train/unlabelled/image/train_ul_743.png,infers_fusai_pseudo/infers/train_ul_743.png,4.0
745,,fusai_train/train/unlabelled/image/train_ul_745.png,infers_fusai_pseudo/infers/train_ul_745.png,3.0
746,,fusai_train/train/unlabelled/image/train_ul_746.png,infers_fusai_pseudo/infers/train_ul_746.png,1.0
749,,fusai_train/train/unlabelled/image/train_ul_749.png,infers_fusai_pseudo/infers/train_ul_749.png,5.0
755,,fusai_train/train/unlabelled/image/train_ul_755.png,infers_fusai_pseudo/infers/train_ul_755.png,5.0
757,,fusai_train/train/unlabelled/image/train_ul_757.png,infers_fusai_pseudo/infers/train_ul_757.png,2.0
759,,fusai_train/train/unlabelled/image/train_ul_759.png,infers_fusai_pseudo/infers/train_ul_759.png,1.0
766,,fusai_train/train/unlabelled/image/train_ul_766.png,infers_fusai_pseudo/infers/train_ul_766.png,4.0
767,,fusai_train/train/unlabelled/image/train_ul_767.png,infers_fusai_pseudo/infers/train_ul_767.png,2.0
769,,fusai_train/train/unlabelled/image/train_ul_769.png,infers_fusai_pseudo/infers/train_ul_769.png,2.0
774,,fusai_train/train/unlabelled/image/train_ul_774.png,infers_fusai_pseudo/infers/train_ul_774.png,5.0
775,,fusai_train/train/unlabelled/image/train_ul_775.png,infers_fusai_pseudo/infers/train_ul_775.png,3.0
776,,fusai_train/train/unlabelled/image/train_ul_776.png,infers_fusai_pseudo/infers/train_ul_776.png,1.0
779,,fusai_train/train/unlabelled/image/train_ul_779.png,infers_fusai_pseudo/infers/train_ul_779.png,5.0
780,,fusai_train/train/unlabelled/image/train_ul_780.png,infers_fusai_pseudo/infers/train_ul_780.png,4.0
783,,fusai_train/train/unlabelled/image/train_ul_783.png,infers_fusai_pseudo/infers/train_ul_783.png,1.0
787,,fusai_train/train/unlabelled/image/train_ul_787.png,infers_fusai_pseudo/infers/train_ul_787.png,1.0
789,,fusai_train/train/unlabelled/image/train_ul_789.png,infers_fusai_pseudo/infers/train_ul_789.png,4.0
790,,fusai_train/train/unlabelled/image/train_ul_790.png,infers_fusai_pseudo/infers/train_ul_790.png,1.0
791,,fusai_train/train/unlabelled/image/train_ul_791.png,infers_fusai_pseudo/infers/train_ul_791.png,3.0
792,,fusai_train/train/unlabelled/image/train_ul_792.png,infers_fusai_pseudo/infers/train_ul_792.png,1.0
794,,fusai_train/train/unlabelled/image/train_ul_794.png,infers_fusai_pseudo/infers/train_ul_794.png,3.0
796,,fusai_train/train/unlabelled/image/train_ul_796.png,infers_fusai_pseudo/infers/train_ul_796.png,3.0
801,,fusai_train/train/unlabelled/image/train_ul_801.png,infers_fusai_pseudo/infers/train_ul_801.png,4.0
802,,fusai_train/train/unlabelled/image/train_ul_802.png,infers_fusai_pseudo/infers/train_ul_802.png,5.0
804,,fusai_train/train/unlabelled/image/train_ul_804.png,infers_fusai_pseudo/infers/train_ul_804.png,1.0
805,,fusai_train/train/unlabelled/image/train_ul_805.png,infers_fusai_pseudo/infers/train_ul_805.png,3.0
806,,fusai_train/train/unlabelled/image/train_ul_806.png,infers_fusai_pseudo/infers/train_ul_806.png,3.0
807,,fusai_train/train/unlabelled/image/train_ul_807.png,infers_fusai_pseudo/infers/train_ul_807.png,3.0
811,,fusai_train/train/unlabelled/image/train_ul_811.png,infers_fusai_pseudo/infers/train_ul_811.png,4.0
813,,fusai_train/train/unlabelled/image/train_ul_813.png,infers_fusai_pseudo/infers/train_ul_813.png,4.0
814,,fusai_train/train/unlabelled/image/train_ul_814.png,infers_fusai_pseudo/infers/train_ul_814.png,5.0
815,,fusai_train/train/unlabelled/image/train_ul_815.png,infers_fusai_pseudo/infers/train_ul_815.png,2.0
816,,fusai_train/train/unlabelled/image/train_ul_816.png,infers_fusai_pseudo/infers/train_ul_816.png,1.0
821,,fusai_train/train/unlabelled/image/train_ul_821.png,infers_fusai_pseudo/infers/train_ul_821.png,3.0
822,,fusai_train/train/unlabelled/image/train_ul_822.png,infers_fusai_pseudo/infers/train_ul_822.png,3.0
824,,fusai_train/train/unlabelled/image/train_ul_824.png,infers_fusai_pseudo/infers/train_ul_824.png,5.0
825,,fusai_train/train/unlabelled/image/train_ul_825.png,infers_fusai_pseudo/infers/train_ul_825.png,4.0
829,,fusai_train/train/unlabelled/image/train_ul_829.png,infers_fusai_pseudo/infers/train_ul_829.png,2.0
833,,fusai_train/train/unlabelled/image/train_ul_833.png,infers_fusai_pseudo/infers/train_ul_833.png,5.0
835,,fusai_train/train/unlabelled/image/train_ul_835.png,infers_fusai_pseudo/infers/train_ul_835.png,4.0
836,,fusai_train/train/unlabelled/image/train_ul_836.png,infers_fusai_pseudo/infers/train_ul_836.png,4.0
837,,fusai_train/train/unlabelled/image/train_ul_837.png,infers_fusai_pseudo/infers/train_ul_837.png,5.0
841,,fusai_train/train/unlabelled/image/train_ul_841.png,infers_fusai_pseudo/infers/train_ul_841.png,3.0
842,,fusai_train/train/unlabelled/image/train_ul_842.png,infers_fusai_pseudo/infers/train_ul_842.png,3.0
845,,fusai_train/train/unlabelled/image/train_ul_845.png,infers_fusai_pseudo/infers/train_ul_845.png,1.0
849,,fusai_train/train/unlabelled/image/train_ul_849.png,infers_fusai_pseudo/infers/train_ul_849.png,4.0
850,,fusai_train/train/unlabelled/image/train_ul_850.png,infers_fusai_pseudo/infers/train_ul_850.png,3.0
851,,fusai_train/train/unlabelled/image/train_ul_851.png,infers_fusai_pseudo/infers/train_ul_851.png,3.0
852,,fusai_train/train/unlabelled/image/train_ul_852.png,infers_fusai_pseudo/infers/train_ul_852.png,3.0
862,,fusai_train/train/unlabelled/image/train_ul_862.png,infers_fusai_pseudo/infers/train_ul_862.png,2.0
865,,fusai_train/train/unlabelled/image/train_ul_865.png,infers_fusai_pseudo/infers/train_ul_865.png,1.0
870,,fusai_train/train/unlabelled/image/train_ul_870.png,infers_fusai_pseudo/infers/train_ul_870.png,1.0
874,,fusai_train/train/unlabelled/image/train_ul_874.png,infers_fusai_pseudo/infers/train_ul_874.png,4.0
878,,fusai_train/train/unlabelled/image/train_ul_878.png,infers_fusai_pseudo/infers/train_ul_878.png,2.0
880,,fusai_train/train/unlabelled/image/train_ul_880.png,infers_fusai_pseudo/infers/train_ul_880.png,2.0
881,,fusai_train/train/unlabelled/image/train_ul_881.png,infers_fusai_pseudo/infers/train_ul_881.png,2.0
882,,fusai_train/train/unlabelled/image/train_ul_882.png,infers_fusai_pseudo/infers/train_ul_882.png,2.0
883,,fusai_train/train/unlabelled/image/train_ul_883.png,infers_fusai_pseudo/infers/train_ul_883.png,3.0
885,,fusai_train/train/unlabelled/image/train_ul_885.png,infers_fusai_pseudo/infers/train_ul_885.png,2.0
886,,fusai_train/train/unlabelled/image/train_ul_886.png,infers_fusai_pseudo/infers/train_ul_886.png,1.0
887,,fusai_train/train/unlabelled/image/train_ul_887.png,infers_fusai_pseudo/infers/train_ul_887.png,1.0
893,,fusai_train/train/unlabelled/image/train_ul_893.png,infers_fusai_pseudo/infers/train_ul_893.png,2.0
894,,fusai_train/train/unlabelled/image/train_ul_894.png,infers_fusai_pseudo/infers/train_ul_894.png,5.0
896,,fusai_train/train/unlabelled/image/train_ul_896.png,infers_fusai_pseudo/infers/train_ul_896.png,4.0
899,,fusai_train/train/unlabelled/image/train_ul_899.png,infers_fusai_pseudo/infers/train_ul_899.png,2.0
900,,fusai_train/train/unlabelled/image/train_ul_900.png,infers_fusai_pseudo/infers/train_ul_900.png,3.0
903,,fusai_train/train/unlabelled/image/train_ul_903.png,infers_fusai_pseudo/infers/train_ul_903.png,5.0
904,,fusai_train/train/unlabelled/image/train_ul_904.png,infers_fusai_pseudo/infers/train_ul_904.png,4.0
906,,fusai_train/train/unlabelled/image/train_ul_906.png,infers_fusai_pseudo/infers/train_ul_906.png,3.0
908,,fusai_train/train/unlabelled/image/train_ul_908.png,infers_fusai_pseudo/infers/train_ul_908.png,3.0
909,,fusai_train/train/unlabelled/image/train_ul_909.png,infers_fusai_pseudo/infers/train_ul_909.png,4.0
912,,fusai_train/train/unlabelled/image/train_ul_912.png,infers_fusai_pseudo/infers/train_ul_912.png,1.0
915,,fusai_train/train/unlabelled/image/train_ul_915.png,infers_fusai_pseudo/infers/train_ul_915.png,4.0
917,,fusai_train/train/unlabelled/image/train_ul_917.png,infers_fusai_pseudo/infers/train_ul_917.png,4.0
923,,fusai_train/train/unlabelled/image/train_ul_923.png,infers_fusai_pseudo/infers/train_ul_923.png,3.0
925,,fusai_train/train/unlabelled/image/train_ul_925.png,infers_fusai_pseudo/infers/train_ul_925.png,5.0
926,,fusai_train/train/unlabelled/image/train_ul_926.png,infers_fusai_pseudo/infers/train_ul_926.png,2.0
927,,fusai_train/train/unlabelled/image/train_ul_927.png,infers_fusai_pseudo/infers/train_ul_927.png,1.0
929,,fusai_train/train/unlabelled/image/train_ul_929.png,infers_fusai_pseudo/infers/train_ul_929.png,2.0
932,,fusai_train/train/unlabelled/image/train_ul_932.png,infers_fusai_pseudo/infers/train_ul_932.png,4.0
933,,fusai_train/train/unlabelled/image/train_ul_933.png,infers_fusai_pseudo/infers/train_ul_933.png,5.0
934,,fusai_train/train/unlabelled/image/train_ul_934.png,infers_fusai_pseudo/infers/train_ul_934.png,4.0
938,,fusai_train/train/unlabelled/image/train_ul_938.png,infers_fusai_pseudo/infers/train_ul_938.png,2.0
943,,fusai_train/train/unlabelled/image/train_ul_943.png,infers_fusai_pseudo/infers/train_ul_943.png,3.0
947,,fusai_train/train/unlabelled/image/train_ul_947.png,infers_fusai_pseudo/infers/train_ul_947.png,1.0
949,,fusai_train/train/unlabelled/image/train_ul_949.png,infers_fusai_pseudo/infers/train_ul_949.png,1.0
952,,fusai_train/train/unlabelled/image/train_ul_952.png,infers_fusai_pseudo/infers/train_ul_952.png,3.0
953,,fusai_train/train/unlabelled/image/train_ul_953.png,infers_fusai_pseudo/infers/train_ul_953.png,5.0
955,,fusai_train/train/unlabelled/image/train_ul_955.png,infers_fusai_pseudo/infers/train_ul_955.png,2.0
956,,fusai_train/train/unlabelled/image/train_ul_956.png,infers_fusai_pseudo/infers/train_ul_956.png,1.0
958,,fusai_train/train/unlabelled/image/train_ul_958.png,infers_fusai_pseudo/infers/train_ul_958.png,1.0
960,,fusai_train/train/unlabelled/image/train_ul_960.png,infers_fusai_pseudo/infers/train_ul_960.png,3.0
961,,fusai_train/train/unlabelled/image/train_ul_961.png,infers_fusai_pseudo/infers/train_ul_961.png,3.0
963,,fusai_train/train/unlabelled/image/train_ul_963.png,infers_fusai_pseudo/infers/train_ul_963.png,3.0
965,,fusai_train/train/unlabelled/image/train_ul_965.png,infers_fusai_pseudo/infers/train_ul_965.png,3.0
969,,fusai_train/train/unlabelled/image/train_ul_969.png,infers_fusai_pseudo/infers/train_ul_969.png,1.0
970,,fusai_train/train/unlabelled/image/train_ul_970.png,infers_fusai_pseudo/infers/train_ul_970.png,5.0
973,,fusai_train/train/unlabelled/image/train_ul_973.png,infers_fusai_pseudo/infers/train_ul_973.png,1.0
974,,fusai_train/train/unlabelled/image/train_ul_974.png,infers_fusai_pseudo/infers/train_ul_974.png,2.0
975,,fusai_train/train/unlabelled/image/train_ul_975.png,infers_fusai_pseudo/infers/train_ul_975.png,5.0
977,,fusai_train/train/unlabelled/image/train_ul_977.png,infers_fusai_pseudo/infers/train_ul_977.png,5.0
978,,fusai_train/train/unlabelled/image/train_ul_978.png,infers_fusai_pseudo/infers/train_ul_978.png,5.0
979,,fusai_train/train/unlabelled/image/train_ul_979.png,infers_fusai_pseudo/infers/train_ul_979.png,4.0
980,,fusai_train/train/unlabelled/image/train_ul_980.png,infers_fusai_pseudo/infers/train_ul_980.png,3.0
981,,fusai_train/train/unlabelled/image/train_ul_981.png,infers_fusai_pseudo/infers/train_ul_981.png,4.0
984,,fusai_train/train/unlabelled/image/train_ul_984.png,infers_fusai_pseudo/infers/train_ul_984.png,1.0
986,,fusai_train/train/unlabelled/image/train_ul_986.png,infers_fusai_pseudo/infers/train_ul_986.png,1.0
988,,fusai_train/train/unlabelled/image/train_ul_988.png,infers_fusai_pseudo/infers/train_ul_988.png,2.0
990,,fusai_train/train/unlabelled/image/train_ul_990.png,infers_fusai_pseudo/infers/train_ul_990.png,3.0
993,,fusai_train/train/unlabelled/image/train_ul_993.png,infers_fusai_pseudo/infers/train_ul_993.png,1.0
994,,fusai_train/train/unlabelled/image/train_ul_994.png,infers_fusai_pseudo/infers/train_ul_994.png,1.0
996,,fusai_train/train/unlabelled/image/train_ul_996.png,infers_fusai_pseudo/infers/train_ul_996.png,2.0
998,,fusai_train/train/unlabelled/image/train_ul_998.png,infers_fusai_pseudo/infers/train_ul_998.png,1.0
999,,fusai_train/train/unlabelled/image/train_ul_999.png,infers_fusai_pseudo/infers/train_ul_999.png,3.0
1000,,fusai_train/train/unlabelled/image/train_ul_1000.png,infers_fusai_pseudo/infers/train_ul_1000.png,5.0
1001,,fusai_train/train/unlabelled/image/train_ul_1001.png,infers_fusai_pseudo/infers/train_ul_1001.png,3.0
1005,,fusai_train/train/unlabelled/image/train_ul_1005.png,infers_fusai_pseudo/infers/train_ul_1005.png,4.0
1008,,fusai_train/train/unlabelled/image/train_ul_1008.png,infers_fusai_pseudo/infers/train_ul_1008.png,1.0
1011,,fusai_train/train/unlabelled/image/train_ul_1011.png,infers_fusai_pseudo/infers/train_ul_1011.png,3.0
1012,,fusai_train/train/unlabelled/image/train_ul_1012.png,infers_fusai_pseudo/infers/train_ul_1012.png,1.0
1013,,fusai_train/train/unlabelled/image/train_ul_1013.png,infers_fusai_pseudo/infers/train_ul_1013.png,3.0
1015,,fusai_train/train/unlabelled/image/train_ul_1015.png,infers_fusai_pseudo/infers/train_ul_1015.png,3.0
